Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
6.040,0.048,-0.566890,4363.361816,25.100000,-0.571678,-0.156941
6.060,0.048,-0.564517,4479.239746,25.020000,-0.615526,-0.151969
6.080,0.048,-0.562226,4548.066406,24.940001,-0.659374,-0.146998
6.100,0.049,-0.559994,4590.261719,24.860001,-0.703222,-0.142027
6.120,0.049,-0.557847,4679.070801,24.780001,-0.733048,-0.137853
6.140,0.049,-0.555423,4716.330078,24.700001,-0.720812,-0.136068
6.160,0.049,-0.552280,4741.169434,24.620001,-0.708575,-0.134284
6.180,0.049,-0.548941,4744.155273,24.540001,-0.696339,-0.132499
6.200,0.049,-0.546303,4729.824707,24.459999,-0.684102,-0.130715
6.220,0.049,-0.543993,4685.519531,24.369999,-0.665875,-0.130651
6.240,0.049,-0.541013,4566.297852,24.250000,-0.629675,-0.135750
6.260,0.050,-0.537620,4416.145996,24.130001,-0.593475,-0.140848
6.280,0.050,-0.534802,4277.895996,24.010000,-0.557275,-0.145947
6.300,0.050,-0.532621,4080.851807,23.890001,-0.521075,-0.151045
6.320,0.050,-0.530495,4005.934814,23.765001,-0.487074,-0.154837
6.340,0.050,-0.528153,3985.275146,23.625000,-0.459669,-0.154710
6.360,0.050,-0.525682,3954.902344,23.485001,-0.432264,-0.154582
6.380,0.050,-0.523499,3920.668457,23.345001,-0.404859,-0.154455
6.400,0.051,-0.521987,3906.218262,23.205000,-0.377454,-0.154328
6.420,0.051,-0.520682,3880.940918,23.080000,-0.351483,-0.152607
6.440,0.051,-0.518803,3876.602051,23.000000,-0.329814,-0.146106
6.460,0.051,-0.516397,3903.591309,22.920000,-0.308145,-0.139605
6.480,0.051,-0.513668,4031.889160,22.840000,-0.286476,-0.133105
6.500,0.051,-0.510381,4217.946777,22.760000,-0.264807,-0.126604
6.520,0.051,-0.506526,4279.886719,22.690001,-0.239569,-0.121888
6.540,0.051,-0.501442,4529.954102,22.650002,-0.203624,-0.122525
6.560,0.052,-0.493330,4745.070801,22.610001,-0.167679,-0.123162
6.580,0.052,-0.482046,4838.020508,22.570000,-0.131734,-0.123800
